submission_date,Week,state,tot_cases,conf_cases,prob_cases,new_case,pnew_case,tot_death,conf_death,prob_death,new_death,pnew_death,created_at,consent_cases,consent_deaths,,,State,Week no.,Total new Covid Cases
5/1/2021,18,MD,"448,989",,,649,0,"9,327","9,115",212,13,0,5/3/2021 0:00,N/A,Agree,,,,,
4/30/2021,18,MD,"448,340",,,939,0,"9,314","9,102",212,15,0,5/2/2021 0:00,N/A,Agree,,,,,
4/29/2021,17,MD,"447,401",,,942,0,"9,299","9,087",212,21,0,5/1/2021 0:00,N/A,Agree,,,,,
4/28/2021,17,MD,"446,459",,,966,0,"9,278","9,066",212,17,0,4/30/2021 0:00,N/A,Agree,,,,,
4/27/2021,17,MD,"445,493",,,"1,002",0,"9,261","9,049",212,9,0,4/29/2021 0:00,N/A,Agree,,,,,
4/26/2021,17,MD,"444,491",,,677,0,"9,252","9,040",212,22,0,4/28/2021 0:00,N/A,Agree,,,,,
4/25/2021,17,MD,"443,814",,,557,0,"9,230","9,018",212,11,0,4/27/2021 0:00,N/A,Agree,,,,,
4/24/2021,17,MD,"443,257",,,906,0,"9,219","9,007",212,15,2,4/26/2021 0:00,N/A,Agree,,,,,
4/23/2021,17,MD,"442,351",,,"2,359",0,"9,204","8,994",210,17,0,4/25/2021 0:00,N/A,Agree,,,,,
4/22/2021,16,MD,"439,992",,,0,0,"9,187","8,977",210,11,0,4/24/2021 0:00,N/A,Agree,,,,,
4/21/2021,16,MD,"439,992",,,"1,203",0,"9,176","8,966",210,21,1,4/23/2021 0:00,N/A,Agree,,,,,
4/20/2021,16,MD,"438,789",,,"1,205",0,"9,155","8,946",209,21,0,4/22/2021 0:00,N/A,Agree,,,,,
4/19/2021,16,MD,"437,584",,,925,0,"9,134","8,925",209,20,0,4/21/2021 0:00,N/A,Agree,,,,,
4/18/2021,16,MD,"436,659",,,631,0,"9,114","8,905",209,18,1,4/20/2021 0:00,N/A,Agree,,,,,
4/17/2021,16,MD,"436,028",,,"1,169",0,"9,096","8,888",208,15,0,4/19/2021 0:00,N/A,Agree,,,,,
4/16/2021,16,MD,"434,859",,,-64,"-1,564","9,081","8,873",208,10,0,4/18/2021 0:00,N/A,Agree,,,,,
4/15/2021,15,MD,"434,923",,,"3,128","1,564","9,071","8,863",208,11,0,4/17/2021 0:00,N/A,Agree,,,,,
4/14/2021,15,MD,"431,795",,,"1,444",0,"9,060","8,852",208,20,0,4/16/2021 0:00,N/A,Agree,,,,,
4/13/2021,15,MD,"430,351",,,"1,552",0,"9,040","8,832",208,15,0,4/15/2021 0:00,N/A,Agree,,,,,
4/12/2021,15,MD,"428,799",,,"1,084",0,"9,025","8,817",208,9,0,4/14/2021 0:00,N/A,Agree,,,,,
4/11/2021,15,MD,"427,715",,,985,0,"9,016","8,808",208,23,0,4/13/2021 0:00,N/A,Agree,,,,,
4/10/2021,15,MD,"426,730",,,"1,483",0,"8,993","8,785",208,20,1,4/12/2021 0:00,N/A,Agree,,,,,
4/9/2021,15,MD,"425,247",,,"3,424",0,"8,973","8,766",207,18,0,4/11/2021 0:00,N/A,Agree,,,,,
4/8/2021,14,MD,"421,823",,,0,0,"8,955","8,748",207,19,0,4/10/2021 0:00,N/A,Agree,,,,,
4/7/2021,14,MD,"421,823",,,"2,768",0,"8,936","8,729",207,15,0,4/9/2021 0:00,N/A,Agree,,,,,
4/6/2021,14,MD,"419,055",,,0,0,"8,921","8,714",207,16,0,4/8/2021 0:00,N/A,Agree,,,,,
4/5/2021,14,MD,"419,055",,,867,0,"8,905","8,698",207,15,0,4/7/2021 0:00,N/A,Agree,,,,,
4/4/2021,14,MD,"418,188",,,859,0,"8,890","8,683",207,15,1,4/6/2021 0:00,N/A,Agree,,,,,
4/3/2021,14,MD,"417,329",,,"2,944",0,"8,875","8,669",206,14,0,4/5/2021 0:00,N/A,Agree,,,,,
4/2/2021,14,MD,"414,385",,,0,0,"8,861","8,655",206,16,0,4/4/2021 0:00,N/A,Agree,,,,,
4/1/2021,13,MD,"414,385",,,"1,457",0,"8,845","8,639",206,18,0,4/3/2021 0:00,N/A,Agree,,,,,
3/31/2021,13,MD,"412,928",,,"1,584",0,"8,827","8,621",206,20,0,4/2/2021 0:00,N/A,Agree,,,,,
3/30/2021,13,MD,"411,344",,,"1,366",0,"8,807","8,601",206,17,0,4/1/2021 0:00,N/A,Agree,,,,,
3/29/2021,13,MD,"409,978",,,902,0,"8,790","8,584",206,9,0,3/31/2021 0:00,N/A,Agree,,,,,
3/28/2021,13,MD,"409,076",,,"1,032",0,"8,781","8,575",206,15,0,3/30/2021 0:00,N/A,Agree,,,,,
3/27/2021,13,MD,"408,044",,,"1,335",0,"8,766","8,560",206,10,0,3/29/2021 0:00,N/A,Agree,,,,,
3/26/2021,13,MD,"406,709",,,"2,727",0,"8,756","8,550",206,16,0,3/28/2021 0:00,N/A,Agree,,,,,
3/25/2021,12,MD,"403,982",,,"1,382",0,"8,740","8,534",206,9,1,3/27/2021 0:00,N/A,Agree,,,,,
3/24/2021,12,MD,"402,600",,,0,0,"8,731","8,526",205,11,0,3/26/2021 0:00,N/A,Agree,,,,,
3/23/2021,12,MD,"402,600",,,"1,173",0,"8,720","8,515",205,15,0,3/25/2021 0:00,N/A,Agree,,,,,
3/22/2021,12,MD,"401,427",,,722,0,"8,705","8,500",205,15,0,3/24/2021 0:00,N/A,Agree,,,,,
3/21/2021,12,MD,"400,705",,,682,0,"8,690","8,485",205,16,0,3/23/2021 0:00,N/A,Agree,,,,,
3/20/2021,12,MD,"400,023",,,"1,007",0,"8,674","8,469",205,18,0,3/22/2021 0:00,N/A,Agree,,,,,
3/19/2021,12,MD,"399,016",,,"1,118",0,"8,656","8,451",205,19,0,3/21/2021 0:00,N/A,Agree,,,,,
3/18/2021,11,MD,"397,898",,,"1,152",0,"8,637","8,432",205,13,1,3/20/2021 0:00,N/A,Agree,,,,,
3/17/2021,11,MD,"396,746",,,"1,113",0,"8,624","8,420",204,15,0,3/19/2021 0:00,N/A,Agree,,,,,
3/16/2021,11,MD,"395,633",,,917,0,"8,609","8,405",204,22,0,3/18/2021 0:00,N/A,Agree,,,,,
3/15/2021,11,MD,"394,716",,,658,0,"8,587","8,383",204,19,2,3/17/2021 0:00,N/A,Agree,,,,,
3/14/2021,11,MD,"394,058",,,617,0,"8,568","8,366",202,12,0,3/16/2021 0:00,N/A,Agree,,,,,
3/13/2021,11,MD,"393,441",,,"1,961",0,"8,556","8,354",202,16,0,3/15/2021 0:00,N/A,Agree,,,,,
3/12/2021,11,MD,"391,480",,,0,0,"8,540","8,338",202,9,0,3/14/2021 0:00,N/A,Agree,,,,,
3/11/2021,10,MD,"391,480",,,990,0,"8,531","8,329",202,12,0,3/13/2021 0:00,N/A,Agree,,,,,
3/10/2021,10,MD,"390,490",,,924,0,"8,519","8,317",202,19,0,3/12/2021 0:00,N/A,Agree,,,,,
3/9/2021,10,MD,"389,566",,,900,0,"8,500","8,298",202,15,0,3/11/2021 0:00,N/A,Agree,,,,,
3/8/2021,10,MD,"388,666",,,631,0,"8,485","8,283",202,24,0,3/10/2021 0:00,N/A,Agree,,,,,
3/7/2021,10,MD,"388,035",,,716,0,"8,461","8,259",202,16,0,3/9/2021 0:00,N/A,Agree,,,,,
3/6/2021,10,MD,"387,319",,,709,0,"8,445","8,243",202,17,0,3/8/2021 0:00,N/A,Agree,,,,,
3/5/2021,10,MD,"386,610",,,932,0,"8,428","8,226",202,17,0,3/7/2021 0:00,N/A,Agree,,,,,
3/4/2021,9,MD,"385,678",,,913,0,"8,411","8,209",202,8,0,3/6/2021 0:00,N/A,Agree,,,,,
3/3/2021,9,MD,"384,765",,,809,0,"8,403","8,201",202,12,0,3/5/2021 0:00,N/A,Agree,,,,,
3/2/2021,9,MD,"383,956",,,786,0,"8,391","8,189",202,10,0,3/4/2021 0:00,N/A,Agree,,,,,
3/1/2021,9,MD,"383,170",,,468,0,"8,381","8,179",202,11,0,3/3/2021 0:00,N/A,Agree,,,,,
2/28/2021,9,MD,"382,702",,,603,0,"8,370","8,168",202,15,0,3/2/2021 0:00,N/A,Agree,,,,,
2/27/2021,9,MD,"382,099",,,827,0,"8,355","8,153",202,14,0,3/1/2021 0:00,N/A,Agree,,,,,
2/26/2021,9,MD,"381,272",,,836,0,"8,341","8,139",202,15,0,2/28/2021 0:00,N/A,Agree,,,,,
2/25/2021,8,MD,"380,436",,,970,0,"8,326","8,124",202,30,0,2/27/2021 0:00,N/A,Agree,,,,,
2/24/2021,8,MD,"379,466",,,976,0,"8,296","8,094",202,22,0,2/26/2021 0:00,N/A,Agree,,,,,
2/23/2021,8,MD,"378,490",,,862,0,"8,274","8,072",202,13,0,2/25/2021 0:00,N/A,Agree,,,,,
2/22/2021,8,MD,"377,628",,,662,0,"8,261","8,059",202,27,0,2/24/2021 0:00,N/A,Agree,,,,,
2/21/2021,8,MD,"376,966",,,611,0,"8,234","8,032",202,28,0,2/23/2021 0:00,N/A,Agree,,,,,
2/20/2021,8,MD,"376,355",,,618,0,"8,206","8,004",202,26,0,2/22/2021 0:00,N/A,Agree,,,,,
2/19/2021,8,MD,"375,737",,,763,0,"8,180","7,978",202,28,0,2/21/2021 0:00,N/A,Agree,,,,,
2/18/2021,7,MD,"374,974",,,"1,008",0,"8,152","7,950",202,22,1,2/20/2021 0:00,N/A,Agree,,,,,
2/17/2021,7,MD,"373,966",,,986,0,"8,130","7,929",201,27,0,2/19/2021 0:00,N/A,Agree,,,,,
2/16/2021,7,MD,"372,980",,,759,0,"8,103","7,902",201,27,0,2/18/2021 0:00,N/A,Agree,,,,,
2/15/2021,7,MD,"372,221",,,516,0,"8,076","7,875",201,22,0,2/17/2021 0:00,N/A,Agree,,,,,
2/14/2021,7,MD,"371,705",,,722,0,"8,054","7,853",201,34,1,2/16/2021 0:00,N/A,Agree,,,,,
2/13/2021,7,MD,"370,983",,,847,0,"8,020","7,820",200,26,0,2/15/2021 0:00,N/A,Agree,,,,,
2/12/2021,7,MD,"370,136",,,"1,159",0,"7,994","7,794",200,28,0,2/14/2021 0:00,N/A,Agree,,,,,
2/11/2021,6,MD,"368,977",,,"1,112",0,"7,966","7,766",200,27,1,2/13/2021 0:00,N/A,Agree,,,,,
2/10/2021,6,MD,"367,865",,,"1,199",0,"7,939","7,740",199,32,0,2/12/2021 0:00,N/A,Agree,,,,,
2/9/2021,6,MD,"366,666",,,"1,137",0,"7,907","7,708",199,33,0,2/11/2021 0:00,N/A,Agree,,,,,
2/8/2021,6,MD,"365,529",,,976,0,"7,874","7,675",199,45,0,2/10/2021 0:00,N/A,Agree,,,,,
2/7/2021,6,MD,"364,553",,,903,0,"7,829","7,630",199,37,0,2/9/2021 0:00,N/A,Agree,,,,,
2/6/2021,6,MD,"363,650",,,"1,566",0,"7,792","7,593",199,23,0,2/8/2021 0:00,N/A,Agree,,,,,
2/5/2021,6,MD,"362,084",,,"1,500",0,"7,769","7,570",199,35,0,2/7/2021 0:00,N/A,Agree,,,,,
2/4/2021,5,MD,"360,584",,,"1,547",0,"7,734","7,535",199,31,0,2/6/2021 0:00,N/A,Agree,,,,,
2/3/2021,5,MD,"359,037",,,"1,554",0,"7,703","7,504",199,53,0,2/5/2021 0:00,N/A,Agree,,,,,
2/2/2021,5,MD,"357,483",,,942,0,"7,650","7,451",199,18,1,2/4/2021 0:00,N/A,Agree,,,,,
2/1/2021,5,MD,"356,541",,,905,0,"7,632","7,434",198,32,1,2/3/2021 0:00,N/A,Agree,,,,,
1/31/2021,5,MD,"355,636",,,"1,163",0,"7,600","7,403",197,31,1,2/2/2021 0:00,N/A,Agree,,,,,
1/30/2021,5,MD,"354,473",,,"1,747",0,"7,569","7,373",196,36,0,2/1/2021 0:00,N/A,Agree,,,,,
1/29/2021,5,MD,"352,726",,,"2,097",0,"7,533","7,337",196,31,0,1/31/2021 0:00,N/A,Agree,,,,,
1/28/2021,4,MD,"350,629",,,"1,880",0,"7,502","7,306",196,34,0,1/30/2021 0:00,N/A,Agree,,,,,
1/27/2021,4,MD,"348,749",,,"2,190",0,"7,468","7,272",196,43,0,1/29/2021 0:00,N/A,Agree,,,,,
1/26/2021,4,MD,"346,559",,,"1,939",0,"7,425","7,229",196,37,1,1/28/2021 0:00,N/A,Agree,,,,,
1/25/2021,4,MD,"344,620",,,"1,482",0,"7,388","7,193",195,48,1,1/27/2021 0:00,N/A,Agree,,,,,
1/24/2021,4,MD,"343,138",,,"1,686",0,"7,340","7,146",194,53,0,1/26/2021 0:00,N/A,Agree,,,,,
1/23/2021,4,MD,"341,452",,,"2,145",0,"7,287","7,093",194,44,1,1/25/2021 0:00,N/A,Agree,,,,,
1/22/2021,4,MD,"339,307",,,"2,392",0,"7,243","7,050",193,40,0,1/24/2021 0:00,N/A,Agree,,,,,
1/21/2021,3,MD,"336,915",,,"2,396",0,"7,203","7,010",193,44,0,1/23/2021 0:00,N/A,Agree,,,,,
1/20/2021,3,MD,"334,519",,,"2,166",0,"7,159","6,966",193,46,0,1/22/2021 0:00,N/A,Agree,,,,,
1/19/2021,3,MD,"332,353",,,"2,167",0,"7,113","6,920",193,49,0,1/21/2021 0:00,N/A,Agree,,,,,
1/18/2021,3,MD,"330,186",,,"1,972",0,"7,064","6,871",193,53,1,1/20/2021 0:00,N/A,Agree,,,,,
1/17/2021,3,MD,"328,214",,,"1,769",0,"7,011","6,819",192,49,0,1/19/2021 0:00,N/A,Agree,,,,,
1/16/2021,3,MD,"326,445",,,"2,414",0,"6,962","6,770",192,41,1,1/18/2021 0:00,N/A,Agree,,,,,
1/15/2021,3,MD,"324,031",,,"3,292",0,"6,921","6,730",191,42,0,1/17/2021 0:00,N/A,Agree,,,,,
1/14/2021,2,MD,"320,739",,,"2,924",0,"6,879","6,688",191,51,0,1/16/2021 0:00,N/A,Agree,,,,,
1/13/2021,2,MD,"317,815",,,"2,948",0,"6,828","6,637",191,35,0,1/15/2021 0:00,N/A,Agree,,,,,
1/12/2021,2,MD,"314,867",,,"2,516",0,"6,793","6,602",191,55,0,1/14/2021 0:00,N/A,Agree,,,,,
1/11/2021,2,MD,"312,351",,,"2,665",0,"6,738","6,547",191,47,0,1/13/2021 0:00,N/A,Agree,,,,,
1/10/2021,2,MD,"309,686",,,"3,012",0,"6,691","6,500",191,36,0,1/12/2021 0:00,N/A,Agree,,,,,
1/9/2021,2,MD,"306,674",,,"3,310",0,"6,655","6,464",191,44,0,1/11/2021 0:00,N/A,Agree,,,,,
1/8/2021,2,MD,"303,364",,,"3,758",0,"6,611","6,420",191,47,0,1/10/2021 0:00,N/A,Agree,,,,,
1/7/2021,1,MD,"299,606",,,"3,732",0,"6,564","6,373",191,29,1,1/9/2021 0:00,N/A,Agree,,,,,
1/6/2021,1,MD,"295,874",,,"2,970",0,"6,535","6,345",190,37,0,1/8/2021 0:00,N/A,Agree,,,,,
1/5/2021,1,MD,"292,904",,,"3,146",0,"6,498","6,308",190,45,1,1/7/2021 0:00,N/A,Agree,,,,,
1/4/2021,1,MD,"289,758",,,"1,956",0,"6,453","6,264",189,38,1,1/6/2021 0:00,N/A,Agree,,,,,
1/3/2021,1,MD,"287,802",,,"2,483",0,"6,415","6,227",188,44,0,1/5/2021 0:00,N/A,Agree,,,,,
1/2/2021,1,MD,"285,319",,,"2,148",0,"6,371","6,183",188,44,0,1/4/2021 0:00,N/A,Agree,,,,,
1/1/2021,1,MD,"283,171",,,"2,952",0,"6,327","6,139",188,42,0,1/3/2021 0:00,N/A,Agree,,,,,
12/31/2020,53,MD,"280,219",,,"3,557",0,"6,285","6,097",188,43,0,1/2/2021 0:00,N/A,Agree,,,,,
12/30/2020,53,MD,"276,662",,,"2,973",0,"6,242","6,054",188,49,0,1/1/2021 0:00,N/A,Agree,,,,,
12/29/2020,53,MD,"273,689",,,"2,628",0,"6,193","6,005",188,50,1,12/31/2020 0:00,N/A,Agree,,,,,
12/28/2020,53,MD,"271,061",,,"1,878",0,"6,143","5,956",187,53,0,12/30/2020 0:00,N/A,Agree,,,,,
12/27/2020,53,MD,"269,183",,,"1,985",0,"6,090","5,903",187,42,0,12/29/2020 0:00,N/A,Agree,,,,,
12/26/2020,53,MD,"267,198",,,"1,758",0,"6,048","5,861",187,52,0,12/28/2020 0:00,N/A,Agree,,,,,
12/25/2020,53,MD,"265,440",,,"2,280",0,"5,996","5,809",187,35,1,12/27/2020 0:00,N/A,Agree,,,,,
12/24/2020,52,MD,"263,160",,,"2,432",0,"5,961","5,775",186,43,1,12/26/2020 0:00,N/A,Agree,,,,,
12/23/2020,52,MD,"260,728",,,"2,866",0,"5,918","5,733",185,42,0,12/25/2020 0:00,N/A,Agree,,,,,
12/22/2020,52,MD,"257,862",,,"2,465",0,"5,876","5,691",185,49,1,12/24/2020 0:00,N/A,Agree,,,,,
12/21/2020,52,MD,"255,397",,,"2,324",0,"5,827","5,643",184,50,0,12/23/2020 0:00,N/A,Agree,,,,,
12/20/2020,52,MD,"253,073",,,"2,265",0,"5,777","5,593",184,30,0,12/22/2020 0:00,N/A,Agree,,,,,
12/19/2020,52,MD,"250,808",,,"2,054",0,"5,747","5,563",184,51,0,12/21/2020 0:00,N/A,Agree,,,,,
12/18/2020,52,MD,"248,754",,,"2,201",0,"5,696","5,512",184,58,0,12/20/2020 0:00,N/A,Agree,,,,,
12/17/2020,51,MD,"246,553",,,"2,569",0,"5,638","5,454",184,45,0,12/19/2020 0:00,N/A,Agree,,,,,
12/16/2020,51,MD,"243,984",,,"2,217",0,"5,593","5,409",184,54,1,12/18/2020 0:00,N/A,Agree,,,,,
12/15/2020,51,MD,"241,767",,,"2,405",0,"5,539","5,356",183,49,1,12/17/2020 0:00,N/A,Agree,,,,,
12/14/2020,51,MD,"239,362",,,"2,401",0,"5,490","5,308",182,52,2,12/16/2020 0:00,N/A,Agree,,,,,
12/13/2020,51,MD,"236,961",,,"2,314",0,"5,438","5,258",180,39,0,12/15/2020 0:00,N/A,Agree,,,,,
12/12/2020,51,MD,"234,647",,,"2,638",0,"5,399","5,219",180,50,0,12/14/2020 0:00,N/A,Agree,,,,,
12/11/2020,51,MD,"232,009",,,"3,538",0,"5,349","5,169",180,51,1,12/13/2020 0:00,N/A,Agree,,,,,
12/10/2020,50,MD,"228,471",,,"2,616",0,"5,298","5,119",179,53,0,12/12/2020 0:00,N/A,Agree,,,,,
12/9/2020,50,MD,"225,855",,,"3,202",0,"5,245","5,066",179,44,1,12/11/2020 0:00,N/A,Agree,,,,,
12/8/2020,50,MD,"222,653",,,"2,692",0,"5,201","5,023",178,47,0,12/10/2020 0:00,N/A,Agree,,,,,
12/7/2020,50,MD,"219,961",,,"2,632",0,"5,154","4,976",178,46,2,12/9/2020 0:00,N/A,Agree,,,,,
12/6/2020,50,MD,"217,329",,,"2,302",0,"5,108","4,932",176,41,1,12/8/2020 0:00,N/A,Agree,,,,,
12/5/2020,50,MD,"215,027",,,"2,643",0,"5,067","4,892",175,35,1,12/7/2020 0:00,N/A,Agree,,,,,
12/4/2020,50,MD,"212,384",,,"3,193",0,"5,032","4,858",174,36,1,12/6/2020 0:00,N/A,Agree,,,,,
12/3/2020,49,MD,"209,191",,,"3,792",0,"4,996","4,823",173,30,1,12/5/2020 0:00,N/A,Agree,,,,,
12/2/2020,49,MD,"205,399",,,"2,044",0,"4,966","4,794",172,42,0,12/4/2020 0:00,N/A,Agree,,,,,
12/1/2020,49,MD,"203,355",,,"2,220",0,"4,924","4,752",172,43,1,12/3/2020 0:00,N/A,Agree,,,,,
7/16/2021,29,ME,"69,473","50,811","18,662",55,14,882,837,45,4,0,7/17/2021 13:43,Agree,Agree,,,,,
7/15/2021,28,ME,"69,418","50,770","18,648",45,17,878,833,45,1,0,7/16/2021 14:03,Agree,Agree,,,,,
7/14/2021,28,ME,"69,373","50,742","18,631",45,15,877,832,45,15,14,7/15/2021 14:29,Agree,Agree,,,,,
7/13/2021,28,ME,"69,328","50,712","18,616",44,15,862,831,31,0,0,7/14/2021 14:14,Agree,Agree,,,,,
7/12/2021,28,ME,"69,284","50,683","18,601",33,9,862,831,31,0,0,7/13/2021 14:26,Agree,Agree,,,,,
7/11/2021,28,ME,"69,251","50,659","18,592",32,9,862,831,31,0,0,7/12/2021 14:22,Agree,Agree,,,,,
7/10/2021,28,ME,"69,219","50,636","18,583",1,0,862,831,31,0,0,7/12/2021 13:16,Agree,Agree,,,,,
7/9/2021,28,ME,"69,218","50,635","18,583",17,4,862,831,31,0,0,7/10/2021 14:17,Agree,Agree,,,,,
7/8/2021,27,ME,"69,201","50,622","18,579",9,-11,862,831,31,1,0,7/9/2021 13:56,Agree,Agree,,,,,
7/7/2021,27,ME,"69,192","50,602","18,590",36,7,861,830,31,0,0,7/8/2021 14:26,Agree,Agree,,,,,
7/6/2021,27,ME,"69,156","50,573","18,583",20,7,861,830,31,1,0,7/7/2021 14:48,Agree,Agree,,,,,
7/5/2021,27,ME,"69,136","50,560","18,576",18,6,860,829,31,0,0,7/6/2021 13:52,Agree,Agree,,,,,
7/4/2021,27,ME,"69,118","50,548","18,570",10,6,860,829,31,0,0,7/5/2021 14:30,Agree,Agree,,,,,
7/3/2021,27,ME,"69,108","50,544","18,564",9,6,860,829,31,0,0,7/5/2021 13:25,Agree,Agree,,,,,
7/2/2021,27,ME,"69,099","50,541","18,558",30,8,860,829,31,0,0,7/3/2021 13:44,Agree,Agree,,,,,
7/1/2021,26,ME,"69,069","50,519","18,550",15,2,860,829,31,1,0,7/2/2021 13:55,Agree,Agree,,,,,
6/30/2021,26,ME,"69,054","50,506","18,548",17,6,859,828,31,1,0,7/1/2021 14:29,Agree,Agree,,,,,
6/29/2021,26,ME,"69,037","50,495","18,542",16,6,858,827,31,0,0,6/30/2021 14:11,Agree,Agree,,,,,
6/28/2021,26,ME,"69,021","50,485","18,536",45,17,858,827,31,0,0,6/29/2021 14:25,Agree,Agree,,,,,
6/27/2021,26,ME,"68,976","50,457","18,519",7,2,858,827,31,0,0,6/28/2021 15:02,Agree,Agree,,,,,
6/26/2021,26,ME,"68,969","50,452","18,517",6,1,858,827,31,0,0,6/28/2021 13:23,Agree,Agree,,,,,
6/25/2021,26,ME,"68,963","50,447","18,516",39,8,858,827,31,0,0,6/26/2021 14:17,Agree,Agree,,,,,
6/24/2021,25,ME,"68,924","50,416","18,508",35,4,858,827,31,2,0,6/25/2021 15:01,Agree,Agree,,,,,
6/23/2021,25,ME,"68,889","50,385","18,504",25,-6,856,825,31,2,1,6/24/2021 15:16,Agree,Agree,,,,,
6/22/2021,25,ME,"68,864","50,354","18,510",20,6,854,824,30,0,0,6/23/2021 15:24,Agree,Agree,,,,,
6/21/2021,25,ME,"68,844","50,340","18,504",18,8,854,824,30,0,0,6/22/2021 14:36,Agree,Agree,,,,,
6/20/2021,25,ME,"68,826","50,330","18,496",27,9,854,824,30,0,0,6/21/2021 16:43,Agree,Agree,,,,,
6/19/2021,25,ME,"68,799","50,312","18,487",23,7,854,824,30,0,0,6/18/2021 13:48,Agree,Agree,,,,,
6/18/2021,25,ME,"68,776","50,296","18,480",23,7,854,824,30,0,0,6/18/2021 13:48,Agree,Agree,,,,,
6/17/2021,24,ME,"68,753","50,280","18,473",36,1,854,824,30,0,0,6/18/2021 13:48,Agree,Agree,,,,,
6/16/2021,24,ME,"68,717","50,245","18,472",34,7,854,824,30,1,0,6/17/2021 14:38,Agree,Agree,,,,,
6/15/2021,24,ME,"68,683","50,218","18,465",51,15,853,823,30,5,1,6/16/2021 15:10,Agree,Agree,,,,,
6/14/2021,24,ME,"68,632","50,182","18,450",29,20,848,819,29,3,1,6/15/2021 14:44,Agree,Agree,,,,,
6/13/2021,24,ME,"68,603","50,173","18,430",13,0,845,817,28,0,0,6/14/2021 15:07,Agree,Agree,,,,,
6/12/2021,24,ME,"68,590","50,160","18,430",50,26,845,817,28,0,0,6/13/2021 13:40,Agree,Agree,,,,,
6/11/2021,24,ME,"68,540","50,136","18,404",53,23,845,817,28,0,0,6/12/2021 14:13,Agree,Agree,,,,,
6/10/2021,23,ME,"68,487","50,106","18,381",38,1,845,817,28,2,0,6/11/2021 14:20,Agree,Agree,,,,,
6/9/2021,23,ME,"68,449","50,069","18,380",65,17,843,815,28,0,0,6/10/2021 14:48,Agree,Agree,,,,,
6/8/2021,23,ME,"68,384","50,021","18,363",52,14,843,815,28,3,0,6/9/2021 14:26,Agree,Agree,,,,,
6/7/2021,23,ME,"68,332","49,983","18,349",70,44,840,812,28,1,0,6/8/2021 15:05,Agree,Agree,,,,,
6/6/2021,23,ME,"68,262","49,957","18,305",30,0,839,811,28,0,0,6/7/2021 14:36,Agree,Agree,,,,,
6/5/2021,23,ME,"68,232","49,927","18,305",78,20,839,811,28,0,0,6/6/2021 13:36,Agree,Agree,,,,,
6/4/2021,23,ME,"68,154","49,869","18,285",97,33,839,811,28,1,0,6/5/2021 13:49,Agree,Agree,,,,,
6/3/2021,22,ME,"68,057","49,805","18,252",71,15,838,810,28,1,0,6/4/2021 14:56,Agree,Agree,,,,,
6/2/2021,22,ME,"67,986","49,749","18,237",106,61,837,809,28,10,0,6/3/2021 15:22,Agree,Agree,,,,,
6/1/2021,22,ME,"67,880","49,704","18,176",61,28,827,799,28,2,0,6/2/2021 14:35,Agree,Agree,,,,,
5/31/2021,22,ME,"67,819","49,671","18,148",39,15,825,797,28,0,0,6/1/2021 15:18,Agree,Agree,,,,,
5/30/2021,22,ME,"67,780","49,647","18,133",42,11,825,797,28,0,0,5/31/2021 13:43,Agree,Agree,,,,,
5/29/2021,22,ME,"67,738","49,616","18,122",87,29,825,797,28,0,0,5/30/2021 13:32,Agree,Agree,,,,,
5/28/2021,22,ME,"67,651","49,558","18,093",107,30,825,797,28,0,0,5/29/2021 13:33,Agree,Agree,,,,,
5/27/2021,21,ME,"67,544","49,481","18,063",128,48,825,797,28,0,0,5/28/2021 13:29,Agree,Agree,,,,,
5/26/2021,21,ME,"67,416","49,401","18,015",121,18,825,797,28,0,0,5/27/2021 13:41,Agree,Agree,,,,,
5/25/2021,21,ME,"67,295","49,298","17,997",163,61,825,797,28,1,0,5/26/2021 13:48,Agree,Agree,,,,,
5/24/2021,21,ME,"67,132","49,196","17,936",61,35,824,796,28,2,0,5/25/2021 14:17,Agree,Agree,,,,,
5/23/2021,21,ME,"67,071","49,170","17,901",92,38,822,794,28,2,0,5/24/2021 13:46,Agree,Agree,,,,,
5/22/2021,21,ME,"66,979","49,116","17,863",116,39,820,792,28,1,0,5/23/2021 13:37,Agree,Agree,,,,,
5/21/2021,21,ME,"66,863","49,039","17,824",160,53,819,791,28,1,0,5/22/2021 18:59,Agree,Agree,,,,,
5/20/2021,20,ME,"66,703","48,932","17,771",169,54,818,790,28,2,0,5/21/2021 14:08,Agree,Agree,,,,,
5/19/2021,20,ME,"66,534","48,817","17,717",219,83,816,788,28,9,0,5/20/2021 15:08,Agree,Agree,,,,,
5/18/2021,20,ME,"66,315","48,681","17,634",200,54,807,779,28,2,0,5/19/2021 14:37,Agree,Agree,,,,,
5/17/2021,20,ME,"66,115","48,535","17,580",201,128,805,777,28,2,1,5/18/2021 14:26,Agree,Agree,,,,,
5/16/2021,20,ME,"65,914","48,462","17,452",199,85,803,776,27,1,0,5/17/2021 14:13,Agree,Agree,,,,,
5/15/2021,20,ME,"65,715","48,348","17,367",192,118,802,775,27,0,0,5/16/2021 13:46,Agree,Agree,,,,,
5/14/2021,20,ME,"65,523","48,274","17,249",175,62,802,775,27,3,1,5/15/2021 13:54,Agree,Agree,,,,,
5/13/2021,19,ME,"65,348","48,161","17,187",305,128,799,773,26,1,0,5/14/2021 14:07,Agree,Agree,,,,,
5/12/2021,19,ME,"65,043","47,984","17,059",294,84,798,772,26,0,0,5/13/2021 14:28,Agree,Agree,,,,,
